1,0.0731769681770604,0.045735605110662755,0.12805969430985573,0.12805969430985573,0.2870413980964285,0.33792663999613687
1,0.1190329596150208,0.0595164798075104,0.1190329596150208,0.051014125549294624,0.322375180222089,0.3290282951910644
1,0.13468089993135268,0.08417556245709541,0.0589228937199668,0.06734044996567634,0.2621878797340873,0.3926923141918213
1,0.10533496602049607,0.05266748301024803,0.14922453519570275,0.05266748301024803,0.2837821971584929,0.3563233356048122
1,0.11763209502899553,0.02714586808361435,0.14477796311260988,0.08143760425084307,0.32931591939916566,0.2996905501247716
1,0.019286507866098573,0.1446488089957393,0.019286507866098573,0.2121515865270843,0.31790866004292406,0.28671792870205515
1,0.09754280954517566,0.1658227762267986,0.04877140477258783,0.0877885285906581,0.2960530350207196,0.30402144584406027
1,0.10747828809311069,0.026869572023277673,0.10747828809311069,0.12539133610862915,0.31182621135171107,0.3209563043301607
1,0.1019027347671353,0.18342492258084353,0.020380546953427062,0.11209300824384884,0.24349194885355535,0.33870683860119005
1,0.09665088640923877,0.15034582330326032,0.04295594951521723,0.15034582330326032,0.2740095452678239,0.2856919722011996
1,0.15209045800772883,0.04473248764933201,0.09841147282853044,0.07157198023893123,0.34681274644277166,0.286380854832706
1,0.0919778690825938,0.07153834261979518,0.11241739554539243,0.14307668523959036,0.30356009807702006,0.27742960943560807
1,0.14929143328916922,0.06635174812851966,0.08293968516064956,0.04146984258032478,0.29239663563639395,0.3675506552049429
1,0.08789042877372756,0.14282194675730728,0.03295891079014783,0.18676716114417105,0.23605442178398997,0.3135071307506563
1,0.07257045883779367,0.13477370927018825,0.04146883362159638,0.17624254289178462,0.2397891451735148,0.33515531020512224
1,0.03631159138598769,0.06354528492547847,0.16340216123694462,0.10893477415796307,0.3261568924842725,0.3016492958093536
1,0.13335019492347525,0.14446271116709822,0.05556258121811469,0.12223767867985233,0.27006968466069403,0.2743171493507655
1,0.1820554417173207,0.04790932676771596,0.12456424959606151,0.03832746141417277,0.30956557448680705,0.2975779460179219
1,0.09342984497126351,0.13080178295976894,0.06540089147988447,0.09342984497126351,0.29354643701161764,0.32339119860620197
1,0.16489589795578913,0.08729782832953543,0.02909927610984514,0.11639710443938056,0.23589955500278584,0.3664103381626639
1,0.12511498716126132,0.044683923986164754,0.10724141756679541,0.08936784797232951,0.28456476604033926,0.3490270572731097
1,0.08381369148257523,0.08381369148257523,0.08381369148257523,0.17810409440047234,0.2515833300257211,0.318871501126081
1,0.044492606348440454,0.1890935769808719,0.044492606348440454,0.17797042539376182,0.29755639210547513,0.2463943928230104
1,0.08664595390756691,0.1407996750997962,0.1191381866229045,0.09747669814601277,0.2574971534239912,0.2984423327997284
1,0.06289538516840577,0.11530820614207726,0.08386051355787437,0.16772102711574874,0.30238391985008334,0.2678309481658106
1,0.060952605792391076,0.11174644395271699,0.0507938381603259,0.19301658500923843,0.28999772729775475,0.2934927997875729
1,0.10177856773645245,0.1526678516046787,0.030533570320935736,0.1323121380573882,0.2955409763546697,0.28716689592587524
1,0.11027325122392317,0.17643720195827708,0.022054650244784636,0.14335522659110014,0.2877738875310753,0.2601057824508395
1,0.09826962682666238,0.06551308455110826,0.09826962682666238,0.07370222011999679,0.34139051970500867,0.3228549219705614
1,0.15062321056017103,0.17379601218481272,0.023172801624641696,0.12745040893552934,0.23804274237554524,0.2869148243193
1,0.12110515637990353,0.043251841564251256,0.10380441975420301,0.08650368312850251,0.3122746576824404,0.3330602414906994
1,0.10617974908294774,0.05791622677251694,0.08687434015877542,0.14479056693129236,0.2944044191391642,0.3098346979153033
1,0.1344149202717747,0.11201243355981226,0.06720746013588735,0.14561616362775595,0.2977763614486769,0.24297266095609285
1,0.11163883164620568,0.07728842190891162,0.10305122921188216,0.0601132170402646,0.315556402825573,0.33235189736716286
1,0.06971116182887549,0.10954611144537577,0.029876212212375203,0.19917474808250138,0.2620450196630553,0.3296467467678168
1,0.08195012141449706,0.04552784523027614,0.15479467378293887,0.09105569046055229,0.32112618865352405,0.30554548045821167
1,0.08457514523823094,0.09397238359803438,0.04698619179901719,0.15975305211665844,0.2738206476379916,0.3408925796100676
1,0.1268167585780671,0.02717501969530009,0.14493343837493383,0.07246671918746692,0.30857933794012143,0.3200287262241107
1,0.07935419450418488,0.22672627001195675,0.04534525400239135,0.11336313500597837,0.2520747147731069,0.28313643170238173
1,0.11327200263634014,0.1338669122065838,0.03089236435536549,0.14416436699170565,0.2905729074060697,0.2872314464039351
1,0.05865792027323202,0.1270921605920027,0.048881600227693354,0.16619744077415738,0.2633343553297533,0.3358365228031612
1,0.14464423087765446,0.05625053423019897,0.10446527785608378,0.02410737181294241,0.297711665248866,0.3728209199742543
1,0.06441664475770104,0.1803666053215629,0.05153331580616083,0.23189992112772373,0.2312982228142148,0.24048529017263673
1,0.04468766901189894,0.10725040562855745,0.053625202814278725,0.1608756084428362,0.2982772661117941,0.3352838479906346
1,0.10765581687497283,0.11744270931815216,0.03914756977271739,0.13701649420451087,0.28447298819962885,0.314264421630018
1,0.0421939542473836,0.12658186274215077,0.09493639705661308,0.1687758169895344,0.2820576481072404,0.2854543208570777
1,0.0855097968552076,0.09619852146210854,0.09619852146210854,0.16033086910351424,0.2636395502634542,0.29812274085360685
1,0.174677987916265,0.16303278872184734,0.023290398388835332,0.11645199194417666,0.2340872327748732,0.2884596002540025
1,0.22821271758029782,0.1255169946691638,0.045642543516059564,0.06846381527408935,0.21096438002331253,0.321199548937077
1,0.09678142177576178,0.08468374405379156,0.15726981038561288,0.15726981038561288,0.2492219084760841,0.2547733049231367
1,0.07707909599705338,0.07707909599705338,0.12525353099521175,0.11561864399558007,0.3341897023061018,0.27077993070899964
